10557,4,41,1,0,34,37,-3,50,10,1
10557,4,27,3,1,37,34,3,53,3,1
10559,1,594,1,0,0,1,-1,11,10,1
10559,1,462,1,0,0,1,-1,27,10,1
10559,1,345,1,0,0,1,-1,34,10,1
10559,1,279,1,0,0,8,-8,25,10,1
10559,2,719,2,1,8,0,8,5,5,1
10559,2,566,2,1,8,3,5,45,10,1
10559,2,184,1,0,10,8,2,32,10,1
10559,2,150,1,0,10,8,2,44,10,1
10559,2,76,2,1,8,17,-9,24,3,1
10559,2,54,2,0,17,8,9,48,5,1
10559,2,40,1,1,8,17,-9,26,10,1
10559,3,310,2,0,17,8,9,46,6,1
10559,4,771,1,1,8,20,-12,17,10,1
10559,4,764,2,1,8,20,-12,17,10,1
10559,4,728,1,0,20,8,12,46,10,1
10559,4,640,2,1,8,20,-12,49,4,1
10559,4,324,2,1,9,20,-11,40,8,1
10559,4,30,1,1,9,20,-11,27,10,1
10559,4,26,2,1,9,20,-11,27,10,1
10561,1,873,2,0,0,0,0,38,7,1
10561,1,847,1,1,0,0,0,37,10,1
10561,1,830,2,1,0,0,0,37,10,1
10561,1,760,2,0,0,0,0,38,2,1
10561,1,697,2,1,0,0,0,36,6,1
10561,1,651,1,0,0,0,0,13,10,1
10561,1,560,2,0,0,0,0,31,8,1
10561,1,436,2,0,0,0,0,43,8,1
10561,1,398,1,0,0,0,0,15,10,1
10561,1,74,1,1,2,0,2,32,10,1
10561,1,3,1,1,2,7,-5,43,10,1
10561,2,900,2,1,2,7,-5,43,10,1
10561,2,801,2,0,7,2,5,25,18,1
10561,2,710,1,0,7,2,5,15,10,1
10561,2,611,2,0,7,9,-2,32,5,1
10561,2,534,2,1,9,7,2,37,5,1
10561,2,166,1,0,10,9,1,16,10,1
10561,2,153,2,0,10,9,1,16,10,1
10561,2,136,1,1,9,10,-1,48,10,1
10561,2,96,1,0,10,9,1,47,10,1
10561,2,92,2,0,10,9,1,47,10,1
10561,2,68,2,1,9,10,-1,25,5,1
10561,2,42,2,0,10,9,1,39,5,1
10561,3,614,1,1,10,10,0,37,10,1
10561,3,522,1,1,10,17,-7,18,10,1
10561,3,503,2,1,10,17,-7,18,10,1
10561,3,427,2,1,10,17,-7,52,6,1
10561,3,147,2,0,17,17,0,46,5,1
10561,3,45,2,1,17,17,0,39,11,1
10561,4,440,1,0,17,17,0,53,10,1
10561,4,183,1,0,20,17,3,29,10,1
10561,4,135,2,0,20,24,-4,34,7,1
10563,1,557,2,0,7,0,7,48,4,1
10563,1,453,2,0,7,0,7,26,13,1
10563,2,763,2,0,7,0,7,28,5,1
10563,2,606,2,0,7,0,7,29,11,1
10563,2,335,2,1,8,7,1,35,3,1
10563,2,267,1,0,10,8,2,52,10,1
10563,2,99,2,0,10,9,1,43,2,1
10563,3,540,1,1,9,10,-1,39,20,1
10563,3,279,1,1,9,13,-4,41,10,1
10563,3,256,2,1,9,13,-4,41,10,1
10563,3,185,1,0,13,9,4,46,10,1
10563,4,800,1,1,9,16,-7,45,10,1
10563,4,573,2,0,16,9,7,7,7,1
10563,4,97,1,1,12,22,-10,48,10,1
10563,4,90,2,1,12,22,-10,48,10,1
10563,4,85,3,1,12,22,-10,48,10,1
10565,1,860,2,0,0,0,0,45,6,1
10565,1,494,2,0,0,3,-3,32,7,1
10565,1,360,1,1,3,0,3,53,10,1
10565,1,240,2,1,3,0,3,44,12,1
10565,1,140,2,1,3,0,3,10,7,1
10565,1,81,1,1,3,2,1,20,10,1
10565,2,900,2,1,3,2,1,3,3,1
10565,2,699,1,0,5,10,-5,32,10,1
10565,2,688,2,0,5,10,-5,32,10,1
10565,2,546,2,0,5,10,-5,25,3,1
10565,2,455,1,0,5,10,-5,7,7,1
10565,2,112,2,1,17,5,12,50,2,1
10565,2,73,2,1,17,5,12,19,8,1
10565,3,667,1,0,8,31,-23,33,10,1
10565,3,650,2,0,8,31,-23,33,10,1
10565,3,612,1,0,8,31,-23,47,10,1
10565,3,533,2,0,8,31,-23,32,7,1
10565,3,386,1,1,34,8,26,30,10,1
10565,3,372,2,1,34,8,26,30,10,1
10565,4,839,1,1,34,15,19,34,10,1
10565,4,767,1,1,34,15,19,43,10,1
10565,4,700,1,1,34,15,19,21,10,1
10565,4,415,1,0,22,34,-12,14,10,1
10565,4,179,1,0,22,37,-15,51,10,1
10565,4,156,2,0,22,37,-15,51,10,1
10567,1,893,1,0,0,0,0,38,10,1
10567,1,491,1,1,7,1,6,50,10,1
10567,1,228,2,0,1,7,-6,16,8,1
10567,2,752,1,0,2,13,-11,35,10,1
10567,2,653,1,1,13,2,11,36,10,1
10567,2,570,2,1,13,2,11,24,11,1
10567,2,416,2,1,13,2,11,49,4,1
10567,2,143,2,1,13,2,11,12,4,1
10567,2,112,1,1,13,5,8,42,10,1
10567,2,109,2,1,13,5,8,42,10,1
10567,2,94,1,0,5,13,-8,35,10,1
10567,3,823,2,0,5,16,-11,39,15,1
10567,3,795,1,1,16,5,11,21,10,1
10567,3,782,2,1,16,5,11,21,10,1
10567,3,703,1,1,16,5,11,29,10,1
10567,3,680,2,1,16,5,11,29,10,1
10567,3,507,1,0,8,16,-8,45,10,1
10567,3,491,2,0,8,16,-8,45,10,1
10567,3,236,1,1,23,21,2,5,10,1
10567,3,198,1,1,23,21,2,35,10,1
10567,3,184,2,1,23,21,2,35,10,1
10567,3,73,1,1,23,28,-5,32,10,1
10567,4,692,1,0,28,30,-2,52,10,1
10567,4,377,1,1,30,30,0,35,10,1
10569,1,839,2,0,0,0,0,45,4,1
10569,1,768,1,1,0,0,0,40,10,1
10569,1,50,2,0,0,7,-7,30,15,1
10569,2,650,1,0,0,14,-14,45,10,1
10569,2,520,2,0,0,14,-14,53,8,1
10569,2,422,2,0,0,14,-14,10,6,1
10569,2,262,1,0,0,14,-14,18,10,1
10569,2,150,1,1,21,0,21,50,10,1
10569,2,144,2,1,21,0,21,50,10,1
10569,2,116,1,1,21,0,21,24,10,1
10569,2,15,2,1,28,0,28,3,3,1
10569,3,670,2,0,0,35,-35,29,8,1
10569,3,610,1,0,0,38,-38,35,10,1
10569,3,326,1,0,0,41,-41,35,10,1
10569,3,252,1,0,0,41,-41,4,4,1
10569,3,224,2,0,0,41,-41,4,4,1
10569,3,147,2,0,0,44,-44,38,7,1
10569,4,700,2,1,44,0,44,18,2,1
10569,4,664,1,0,0,44,-44,54,10,1
10569,4,653,2,0,0,44,-44,54,10,1
10569,4,560,2,1,44,0,44,13,4,1
10569,4,498,1,1,44,0,44,53,10,1
10569,4,399,1,0,0,44,-44,49,10,1
10569,4,96,2,0,0,52,-52,45,10,1
10571,1,528,1,1,0,0,0,1,1,1
10571,1,392,1,1,7,3,4,41,10,1
10571,1,248,2,1,7,3,4,4,7,1
10571,2,833,2,1,7,6,1,33,12,1
10571,2,761,2,0,6,7,-1,53,10,1
10571,2,710,1,1,7,6,1,22,10,1
10571,2,690,2,1,7,6,1,22,10,1
10571,2,524,2,0,9,7,2,46,5,1
10571,2,477,1,1,7,9,-2,32,10,1
10571,2,369,1,0,9,7,2,43,10,1
10571,2,174,2,0,9,7,2,31,16,1
10571,2,64,1,1,10,9,1,35,10,1
10571,3,855,2,0,12,10,2,38,6,1
10571,3,730,1,0,12,10,2,36,10,1
10571,3,548,1,1,17,12,5,36,10,1
10571,3,458,1,1,17,13,4,35,10,1
10571,3,443,2,1,17,13,4,35,10,1
10571,3,181,2,1,17,13,4,55,12,1
10571,4,735,2,1,24,13,11,50,8,1
10571,4,610,1,0,13,24,-11,45,10,1
10571,4,217,1,1,25,13,12,40,10,1
10571,4,199,2,1,25,13,12,40,10,1
10571,4,180,3,1,25,13,12,40,10,1
10571,4,122,1,0,13,25,-12,51,10,1
10571,4,89,3,0,13,25,-12,53,14,1
10571,4,41,1,1,25,13,12,26,10,1
10573,1,663,2,0,0,7,-7,38,6,1
10573,1,397,1,1,7,0,7,30,10,1
10573,1,379,2,1,7,0,7,30,10,1
10573,1,334,1,0,3,7,-4,53,10,1
10573,1,290,1,1,7,3,4,47,10,1
10573,1,38,1,1,7,10,-3,42,10,1
10573,2,855,2,0,10,7,3,25,6,1
10573,2,712,1,0,10,7,3,45,10,1
10573,2,701,2,0,10,7,3,45,10,1
10573,2,629,2,1,7,10,-3,23,6,1
10573,2,592,1,0,10,7,3,42,10,1
10573,2,476,2,1,7,11,-4,40,5,1
10573,2,362,2,0,11,7,4,43,6,1
10573,2,166,1,1,7,11,-4,36,10,1
10573,2,129,1,1,7,14,-7,35,10,1
10573,2,98,1,0,14,7,7,41,10,1
10573,2,76,2,1,7,14,-7,54,5,1
10573,3,845,1,1,7,14,-7,52,10,1
10573,3,734,2,0,14,7,7,3,10,1
10573,3,637,1,0,14,9,5,36,10,1
10573,3,593,1,0,14,9,5,25,10,1
10573,3,459,1,0,14,16,-2,36,10,1
10573,3,70,1,1,23,14,9,20,10,1
10573,4,689,2,0,21,23,-2,40,9,1
10573,4,480,2,1,23,21,2,45,6,1
10573,4,345,2,0,21,23,-2,29,3,1
10573,4,140,1,1,23,24,-1,35,10,1
10575,1,895,1,0,0,0,0,31,10,1
10575,1,655,1,1,0,7,-7,40,10,1
10575,1,646,2,1,0,7,-7,40,10,1
10575,1,582,1,0,7,0,7,17,10,1
10575,1,229,2,0,8,3,5,8,3,1
10575,1,106,2,0,8,3,5,22,4,1
10575,1,23,1,0,8,6,2,47,10,1
10575,1,7,2,0,8,6,2,47,10,1
10575,2,817,1,0,8,6,2,10,10,1
10575,2,701,2,0,8,6,2,39,6,1
10575,2,435,1,0,8,13,-5,50,10,1
10575,2,410,2,0,8,13,-5,50,10,1
10575,3,865,2,1,13,15,-2,31,4,1
10575,3,810,1,0,15,13,2,37,10,1
10575,3,635,1,1,13,15,-2,44,10,1
10575,3,273,1,0,22,16,6,35,10,1
10575,3,241,2,0,22,16,6,30,15,1
10575,4,857,1,0,22,16,6,17,10,1
10575,4,847,2,0,22,16,6,17,10,1
10575,4,203,1,1,19,22,-3,25,10,1
10575,4,139,2,1,19,22,-3,42,6,1
10577,1,763,1,1,0,0,0,40,10,1
10577,1,650,1,0,0,0,0,23,10,1
10577,1,524,1,0,0,7,-7,51,10,1
10577,1,499,2,0,0,7,-7,51,10,1
10577,2,900,2,1,8,7,1,55,11,1
10577,2,760,2,0,7,8,-1,40,1,1
10577,2,303,1,1,8,14,-6,6,6,1
10577,2,172,1,1,8,14,-6,51,10,1
10577,2,73,1,1,8,14,-6,40,10,1
10577,2,43,1,0,14,8,6,31,10,1
10577,3,797,1,1,8,17,-9,55,20,1
10577,3,733,1,0,17,8,9,34,10,1
10577,3,336,2,1,15,17,-2,3,3,1
10577,3,145,2,0,20,15,5,52,10,1
10577,4,872,1,0,20,15,5,27,10,1
10577,4,798,1,1,15,20,-5,37,15,1
10577,4,776,2,1,15,20,-5,37,15,1
10577,4,479,2,0,27,22,5,44,11,1
10577,4,204,1,0,27,22,5,7,7,1
10577,4,178,3,0,27,22,5,5,5,1
10577,4,128,1,0,27,22,5,48,10,1
10577,4,124,2,0,27,22,5,48,10,1
10577,4,119,3,0,27,22,5,48,10,1
10577,4,68,1,1,22,27,-5,46,10,1
10577,4,34,2,0,27,22,5,38,4,1
10577,4,24,1,0,27,22,5,31,10,1
10577,4,12,1,0,27,22,5,10,10,1
10579,1,421,1,0,0,7,-7,44,10,1
10579,1,320,1,0,0,7,-7,6,6,1
10579,1,261,1,0,0,10,-10,35,10,1
10579,1,177,1,0,0,10,-10,27,10,1
10579,2,663,1,0,0,17,-17,51,10,1
10579,2,500,2,1,17,0,17,45,7,1
10579,2,376,1,0,0,17,-17,51,10,1
10579,2,280,1,1,17,0,17,17,10,1
10579,2,255,2,1,17,0,17,17,10,1
10579,2,142,2,1,17,0,17,10,5,1
10579,3,770,2,0,3,24,-21,46,8,1
10579,3,511,1,1,24,3,21,15,10,1
10579,3,456,1,1,24,3,21,13,10,1
10579,3,440,2,1,24,3,21,13,10,1
10579,3,217,1,1,24,3,21,35,10,1
10579,3,193,2,1,24,3,21,35,10,1
10579,4,615,2,1,25,4,21,15,10,1
10579,4,424,2,0,7,25,-18,44,13,1
10579,4,368,2,1,25,7,18,18,4,1
10579,4,1,2,0,7,25,-18,21,4,1
10581,1,882,1,0,0,0,0,41,10,1
10581,1,862,2,0,0,0,0,41,10,1
10581,1,547,1,0,14,0,14,32,10,1
10581,1,215,1,0,14,3,11,21,10,1
10581,1,71,2,0,14,10,4,36,3,1
10581,1,7,1,0,14,10,4,47,10,1
10581,2,900,2,0,14,10,4,47,10,1
10581,2,793,2,1,11,14,-3,54,5,1
10581,2,672,1,1,11,14,-3,18,10,1
10581,2,363,2,1,11,20,-9,36,8,1
10581,2,278,2,0,20,11,9,8,11,1
10581,2,236,1,1,13,20,-7,47,10,1
10581,2,210,2,1,13,20,-7,47,10,1
10581,3,757,2,0,23,20,3,31,8,1
10581,3,14,2,0,24,33,-9,53,7,1
10581,4,853,2,1,33,24,9,17,6,1
10581,4,800,1,1,33,24,9,53,10,1
10581,4,790,2,1,33,24,9,53,10,1
10581,4,748,1,1,33,24,9,2,10,1
10581,4,721,2,1,33,24,9,2,10,1
10581,4,659,1,1,33,24,9,42,10,1
10581,4,490,1,0,31,33,-2,29,15,1
10581,4,109,2,1,33,34,-1,29,9,1
10581,4,101,1,1,33,37,-4,35,10,1
10581,4,91,3,1,33,37,-4,43,2,1
10581,4,25,1,1,33,38,-5,35,10,1
10583,1,585,2,1,0,8,-8,48,6,1
10583,1,440,2,1,0,8,-8,41,17,1
10583,1,270,2,0,11,0,11,50,8,1
10583,1,163,2,0,11,0,11,7,13,1
10583,1,114,1,0,11,0,11,42,10,1
10583,1,74,1,0,11,0,11,26,10,1
10583,1,40,2,0,11,0,11,26,10,1
10583,2,900,1,0,11,3,8,35,10,1
10583,2,812,2,0,11,3,8,14,11,1
10583,2,762,2,0,11,3,8,31,4,1
10583,2,726,1,1,3,11,-8,20,10,1
10583,2,705,2,1,3,11,-8,20,10,1
10583,2,659,1,0,11,3,8,38,10,1
10583,2,596,1,1,3,11,-8,47,10,1
10583,2,251,1,0,11,10,1,12,10,1
10583,2,228,2,0,11,10,1,12,10,1
10583,2,167,1,0,11,13,-2,47,10,1
10583,2,130,1,0,11,20,-9,51,10,1
10583,2,91,1,1,20,12,8,35,10,1
10583,2,78,1,0,12,20,-8,49,10,1
10583,3,873,2,1,20,12,8,44,6,1
10583,3,808,2,0,12,20,-8,32,5,1
10583,3,762,1,1,20,12,8,22,10,1
10583,3,453,2,0,12,23,-11,20,25,1
10583,3,1,2,1,23,12,11,27,9,1
10583,4,856,1,1,23,15,8,30,15,1
10583,4,834,2,1,23,15,8,30,15,1
10583,4,770,1,1,23,15,8,49,10,1
10583,4,625,1,1,23,23,0,34,10,1
10583,4,406,1,1,23,30,-7,47,10,1
10583,4,360,2,1,23,30,-7,37,20,1
10585,1,860,1,1,0,0,0,50,10,1
10585,1,787,1,0,0,0,0,8,8,1
10585,1,558,2,0,7,7,0,40,8,1
10585,1,236,1,1,8,14,-6,39,10,1
10585,1,222,2,1,8,14,-6,39,10,1
10585,2,752,1,1,15,21,-6,50,10,1
10585,2,679,1,1,15,21,-6,35,10,1
10585,2,597,1,1,15,21,-6,14,10,1
10585,2,569,2,1,15,21,-6,14,10,1
10585,2,465,1,0,24,22,2,29,10,1
10585,3,889,1,0,31,25,6,48,10,1
10585,3,786,2,1,25,31,-6,33,8,1
10585,3,701,1,0,34,25,9,25,10,1
10585,3,336,2,1,32,34,-2,27,7,1
10585,3,115,2,1,32,34,-2,54,9,1
10585,4,900,1,0,34,32,2,43,10,1
10585,4,800,2,1,32,34,-2,46,3,1
10585,4,723,1,1,32,34,-2,21,15,1
10585,4,532,1,0,34,32,2,40,10,1
10585,4,513,2,0,34,32,2,40,10,1
10585,4,346,1,0,34,32,2,10,10,1
10585,4,63,2,1,39,34,5,42,7,1
10585,4,3,1,1,39,34,5,8,5,1
10587,1,866,2,0,0,0,0,42,5,1
10587,1,800,2,0,0,0,0,9,7,1
10587,1,618,1,0,0,2,-2,16,10,1
10587,1,431,1,0,0,5,-5,40,15,1
10587,1,406,2,0,0,5,-5,40,15,1
10587,1,150,2,0,0,5,-5,29,15,1
10587,1,56,2,1,5,0,5,49,7,1
10587,2,612,2,0,0,5,-5,36,7,1
10587,2,113,2,1,15,0,15,49,4,1
10587,2,39,2,0,0,15,-15,36,1,1
10587,3,764,1,1,15,0,15,42,10,1
10587,3,752,2,1,15,0,15,42,10,1
10587,3,687,2,0,0,15,-15,22,4,1
10587,3,569,1,0,0,15,-15,39,10,1
10587,3,391,1,1,15,0,15,26,10,1
10587,3,126,2,1,15,7,8,46,5,1
10587,4,837,2,0,7,22,-15,31,12,1
10587,4,662,1,0,7,22,-15,15,10,1
10587,4,139,1,1,36,14,22,50,10,1
10587,4,82,2,1,36,14,22,21,25,1
10587,4,63,2,0,14,36,-22,53,7,1
10587,4,51,3,0,14,36,-22,53,7,1
10589,1,825,1,1,0,0,0,49,10,1
10589,1,440,1,1,7,0,7,44,10,1
10589,1,256,1,0,0,7,-7,12,10,1
10589,1,192,1,0,0,14,-14,28,10,1
10589,1,172,2,0,0,14,-14,28,10,1
10589,1,45,2,0,0,16,-16,46,3,1
10589,2,348,1,0,6,23,-17,17,10,1
10589,2,132,2,0,6,24,-18,22,23,1
10589,2,114,1,0,6,24,-18,14,10,1
10589,2,83,1,0,6,31,-25,53,10,1
10589,2,56,2,0,6,31,-25,53,10,1
10589,3,790,1,1,31,6,25,53,10,1
10589,3,694,1,1,31,6,25,17,10,1
10589,3,30,2,0,21,38,-17,55,16,1
10589,4,875,2,1,38,21,17,37,6,1
10589,4,717,1,1,38,21,17,27,10,1
10589,4,672,2,1,38,21,17,32,15,1
10589,4,625,1,1,38,24,14,45,10,1
10589,4,85,1,1,44,24,20,52,10,1
10589,4,69,1,1,44,24,20,40,10,1
10589,4,36,1,1,44,24,20,35,20,1
10591,1,716,1,0,0,0,0,35,10,1
10591,1,509,1,0,0,7,-7,43,15,1
10591,1,365,1,1,7,0,7,30,15,1
10591,1,290,1,0,0,7,-7,40,10,1
10591,2,702,1,0,0,17,-17,33,10,1
10591,2,607,1,0,0,20,-20,49,10,1
10591,2,488,1,1,20,0,20,3,3,1
10591,2,386,2,1,20,3,17,36,9,1
10591,2,167,2,1,20,3,17,11,6,1
10591,2,146,1,1,20,4,16,35,10,1
10591,3,541,1,1,27,11,16,46,10,1
10591,3,210,1,1,27,11,16,34,10,1
10591,4,832,2,1,27,14,13,39,6,1
10591,4,630,2,1,27,17,10,20,4,1
10591,4,163,2,0,24,27,-3,27,9,1
10591,4,133,1,0,24,27,-3,23,10,1
10591,4,128,2,0,24,27,-3,23,10,1
10591,4,75,1,0,24,27,-3,29,10,1
10591,4,70,2,0,24,27,-3,29,10,1
10591,4,44,1,1,27,24,3,10,10,1
10591,4,31,2,1,27,24,3,10,10,1
10591,5,0,1,0,35,27,8,35,10,1
10591,5,0,3,0,35,27,8,54,29,1
10593,1,894,1,0,0,0,0,36,10,1
10593,2,881,1,0,14,0,14,53,10,1
10593,2,856,2,0,14,0,14,53,10,1
10593,2,776,1,1,0,14,-14,19,10,1
10593,2,656,2,1,0,14,-14,44,3,1
10593,2,580,1,0,15,0,15,29,10,1
10593,2,515,1,0,15,0,15,17,10,1
10593,2,496,2,0,15,0,15,17,10,1
10593,2,430,2,0,15,1,14,38,7,1
10593,2,227,2,0,15,1,14,48,12,1
10593,2,87,2,1,1,15,-14,29,18,1
10593,2,60,1,1,1,15,-14,53,10,1
