1,57,1,0,7,3,4,21,10,14
3,794,1,1,6,21,-15,49,10,14
3,88,3,0,31,6,25,24,9,14
4,736,1,1,9,32,-23,35,10,14
3,485,1,1,4,4,0,52,10,14
3,432,2,1,4,4,0,55,7,14
1,866,0,0,0,0,0,51,0,14
3,253,0,0,13,12,1,45,0,14
1,633,1,0,0,0,0,46,10,14
1,748,0,1,0,0,0,16,0,14
2,432,3,0,3,13,-10,48,9,14
4,736,1,1,26,20,6,30,10,14
1,1,2,0,3,10,-7,38,9,14
3,788,2,1,17,26,-9,38,10,14
3,284,2,1,17,29,-12,32,10,14
1,650,2,1,0,0,0,50,6,14
4,468,2,1,24,12,12,23,2,14
3,104,2,0,4,22,-18,53,9,14
1,595,0,1,0,0,0,13,0,14
4,84,0,1,28,30,-2,5,0,14
3,517,3,0,22,9,13,10,21,14
1,229,2,1,3,1,2,39,6,14
2,156,3,0,9,17,-8,43,8,14
1,893,1,1,0,0,0,30,10,14
1,493,1,1,0,7,-7,30,10,14
1,223,1,1,0,21,-21,42,10,14
4,311,3,0,32,13,19,41,15,14
4,87,1,1,13,35,-22,36,10,14
1,781,2,0,0,0,0,11,9,14
2,722,1,1,16,0,16,48,20,14
4,270,1,1,35,27,8,48,10,14
4,93,1,1,42,27,15,29,10,14
2,323,1,0,21,3,18,28,10,14
4,159,1,0,34,11,23,45,10,14
2,543,3,0,4,8,-4,51,4,14
2,158,2,0,7,8,-1,24,10,14
3,557,2,1,9,10,-1,34,17,14
3,509,0,0,10,9,1,35,0,14
4,208,2,1,14,14,0,35,6,14
2,860,1,1,13,0,13,7,7,14
2,615,2,1,14,7,7,51,10,14
2,287,2,0,16,14,2,25,10,14
3,385,1,1,21,16,5,37,10,14
3,119,3,1,14,7,7,38,7,14
3,96,0,0,9,14,-5,25,0,14
4,576,1,0,9,14,-5,6,10,14
4,606,2,1,33,17,16,37,8,14
1,248,0,1,0,3,-3,36,0,14
1,75,0,0,3,0,3,30,0,14
2,242,0,0,10,7,3,45,0,14
1,440,3,1,0,3,-3,43,2,14
2,568,2,1,0,12,-12,23,8,14
4,431,0,1,33,38,-5,5,0,14
1,895,1,0,0,0,0,36,10,14
3,548,1,0,21,14,7,46,10,14
1,592,0,1,0,0,0,48,0,14
2,693,1,0,1,9,-8,36,10,14
1,319,1,0,0,10,-10,54,10,14
2,178,3,1,24,0,24,50,10,14
4,812,0,1,27,7,20,48,0,14
4,412,0,1,27,29,-2,2,0,14
2,94,3,1,3,13,-10,48,20,14
2,473,1,0,17,3,14,53,10,14
1,745,2,1,0,0,0,42,1,14
1,638,1,1,0,0,0,30,10,14
1,412,0,1,0,7,-7,36,0,14
1,106,0,0,7,3,4,42,0,14
1,80,1,0,7,10,-3,43,10,14
2,689,1,0,7,20,-13,43,10,14
3,836,0,1,31,7,24,34,0,14
3,690,2,0,17,21,-4,14,4,14
2,648,3,1,0,14,-14,19,16,14
2,434,2,1,0,16,-16,21,10,14
4,645,2,0,23,17,6,24,9,14
4,616,0,1,17,23,-6,30,0,14
1,860,2,1,0,0,0,43,2,14
2,543,2,1,10,3,7,14,10,14
2,77,1,1,10,9,1,35,10,14
3,900,0,0,15,10,5,35,0,14
1,749,2,0,0,0,0,54,7,14
1,184,3,1,3,0,3,53,10,14
2,890,1,0,3,3,0,28,15,14
3,188,3,0,27,6,21,45,2,14
1,297,2,1,0,2,-2,38,7,14
3,775,1,0,2,0,2,26,10,14
3,684,2,0,2,3,-1,37,8,14
2,14,1,1,6,22,-16,16,10,14
3,825,1,1,6,22,-16,52,10,14
4,266,3,0,25,13,12,35,1,14
4,0,3,0,30,24,6,52,2,14
1,566,2,1,0,3,-3,35,10,14
2,504,0,1,17,3,14,34,0,14
2,440,2,0,3,17,-14,4,4,14
3,826,2,1,13,14,-1,44,2,14
4,290,2,1,16,24,-8,11,11,14
4,65,1,1,11,11,0,35,10,14
1,630,3,0,0,0,0,42,7,14
1,398,0,1,0,0,0,45,0,14
2,390,2,1,10,14,-4,38,8,14
3,732,2,1,10,14,-4,52,10,14
4,129,1,1,17,21,-4,18,10,14
1,334,2,0,3,7,-4,35,10,14
1,210,3,0,3,7,-4,47,2,14
2,48,1,1,21,13,8,44,10,14
1,583,1,0,0,0,0,34,10,14
1,497,3,0,0,0,0,32,3,14
2,805,1,1,7,0,7,42,10,14
1,82,0,0,0,17,-17,35,0,14
1,464,1,0,0,7,-7,39,10,14
2,587,1,0,0,17,-17,10,15,14
3,269,1,0,14,31,-17,28,10,14
4,392,0,1,45,14,31,50,0,14
4,27,1,1,20,27,-7,39,10,14
1,200,1,0,0,12,-12,47,10,14
2,797,2,0,0,19,-19,40,3,14
3,569,3,0,1,24,-23,28,8,14
1,771,1,1,0,0,0,33,10,14
3,474,2,1,20,21,-1,41,20,14
4,139,2,0,28,33,-5,45,10,14
2,900,2,0,0,14,-14,47,9,14
2,340,1,0,0,14,-14,38,10,14
3,731,3,1,20,0,20,38,1,14
1,331,2,0,0,7,-7,37,10,14
4,900,0,1,13,17,-4,53,0,14
4,527,2,0,24,14,10,43,2,14
4,2,2,1,28,24,4,5,5,14
2,835,1,0,0,10,-10,48,10,14
2,4,1,0,1,17,-16,53,10,14
3,256,3,1,20,22,-2,37,6,14
4,201,3,1,30,28,2,55,5,14
2,105,3,1,6,17,-11,52,4,14
4,466,1,1,15,34,-19,54,20,14
2,33,2,1,13,11,2,17,10,14
3,198,2,0,13,3,10,35,6,14
3,747,2,0,7,9,-2,38,2,14
4,10,2,0,7,10,-3,30,19,14
1,42,2,1,10,3,7,26,3,14
2,132,3,1,13,3,10,52,8,14
1,849,3,0,0,0,0,44,10,14
3,744,2,0,9,6,3,45,15,14
3,207,2,1,6,20,-14,46,10,14
1,720,2,0,0,7,-7,35,10,14
4,622,2,1,34,9,25,51,4,14
4,262,3,0,9,37,-28,47,2,14
1,394,1,1,0,3,-3,18,10,14
2,676,1,1,6,6,0,25,10,14
2,663,1,1,6,6,0,16,10,14
4,691,3,0,20,27,-7,39,4,14
4,417,2,1,29,20,9,39,7,14
2,653,1,1,5,3,2,40,10,14
3,680,2,0,10,21,-11,47,6,14
3,376,3,1,21,10,11,40,0,14
4,51,2,0,25,24,1,53,10,14
3,119,0,1,10,10,0,35,0,14
4,285,3,1,14,30,-16,40,4,14
4,75,1,1,17,33,-16,35,10,14
2,771,2,1,17,3,14,3,3,14
3,486,0,0,19,20,-1,43,0,14
4,384,2,1,30,29,1,35,10,14
3,642,1,1,21,14,7,13,10,14
3,225,1,1,21,21,0,50,10,14
3,119,2,0,21,21,0,39,19,14
3,612,1,1,8,4,4,2,2,14
3,1,1,1,8,7,1,54,15,14
4,225,1,0,7,8,-1,44,10,14
1,51,2,1,7,10,-3,38,9,14
3,547,1,1,7,17,-10,53,10,14
4,1,1,0,11,16,-5,25,20,14
1,217,2,1,0,10,-10,35,10,14
2,102,1,0,3,1,2,31,10,14
3,839,3,0,6,1,5,22,10,14
1,418,2,1,0,0,0,42,8,14
4,670,3,1,31,24,7,41,16,14
4,1,1,0,27,41,-14,25,10,14
3,743,0,1,7,8,-1,47,0,14
3,516,3,1,7,8,-1,9,0,14
4,447,0,0,19,16,3,30,0,14
2,96,2,0,3,8,-5,2,2,14
3,164,1,0,3,12,-9,51,10,14
2,101,0,1,11,7,4,8,0,14
2,57,2,0,7,14,-7,35,10,14
3,824,2,0,7,14,-7,49,11,14
3,746,0,0,12,13,-1,25,0,14
4,53,2,0,12,13,-1,32,7,14
1,428,3,0,0,8,-8,49,2,14
2,141,1,0,10,15,-5,36,10,14
2,257,2,0,3,3,0,8,8,14
3,490,0,0,6,5,1,30,0,14
4,83,2,1,5,7,-2,34,9,14
1,549,0,1,0,0,0,44,0,14
1,778,1,0,0,0,0,52,10,14
3,840,3,1,7,21,-14,40,7,14
1,42,3,0,1,7,-6,35,0,14
2,885,3,0,1,7,-6,38,10,14
4,118,3,0,30,24,6,44,1,14
2,180,1,0,3,6,-3,45,10,14
2,65,1,1,6,3,3,5,10,14
1,900,0,0,0,0,0,35,0,14
1,105,1,0,15,3,12,21,10,14
4,546,2,0,33,25,8,49,6,14
4,508,1,1,25,33,-8,53,10,14
2,879,1,1,3,3,0,45,10,14
2,182,3,0,3,6,-3,20,10,14
3,659,2,1,15,3,12,45,3,14
3,799,0,1,9,21,-12,36,0,14
4,616,0,1,9,30,-21,27,0,14
2,837,1,0,0,3,-3,31,10,14
2,438,2,0,1,3,-2,45,7,14
2,236,2,0,1,15,-14,43,10,14
4,278,2,0,15,28,-13,40,0,14
4,141,3,0,15,31,-16,44,6,14
1,624,3,1,0,0,0,43,23,14
3,789,2,0,22,10,12,29,18,14
3,450,0,0,0,17,-17,40,0,14
3,628,1,1,5,13,-8,46,10,14
1,10,2,0,7,0,7,23,8,14
2,625,1,1,0,7,-7,55,10,14
3,894,1,1,28,17,11,23,10,14
4,623,1,1,42,20,22,20,10,14
2,808,0,1,0,10,-10,45,0,14
3,830,2,1,10,20,-10,47,5,14
3,782,2,1,10,20,-10,19,12,14
3,72,1,0,30,13,17,44,10,14
4,267,3,0,3,34,-31,47,4,14
4,167,1,0,3,41,-38,34,10,14
1,405,1,1,0,0,0,21,10,14
3,313,1,0,7,24,-17,35,10,14
1,338,1,0,0,7,-7,38,10,14
2,433,3,0,0,14,-14,53,6,14
2,348,2,1,14,0,14,22,10,14
1,829,1,0,0,0,0,48,10,14
2,277,1,0,10,6,4,42,10,14
4,681,1,0,20,6,14,34,16,14
4,339,3,1,9,20,-11,48,5,14
2,739,1,0,15,6,9,35,10,14
1,570,3,1,0,0,0,33,9,14
2,1,2,1,7,13,-6,50,8,14
2,893,1,0,3,8,-5,23,10,14
2,329,1,1,15,7,8,54,25,14
3,795,2,0,7,15,-8,21,11,14
3,19,2,0,21,15,6,47,10,14
2,48,1,1,14,10,4,35,10,14
2,770,1,1,8,0,8,24,20,14
3,286,1,1,22,17,5,25,10,14
1,158,1,1,7,0,7,11,10,14
2,443,1,0,3,10,-7,42,10,14
2,44,2,1,10,3,7,24,9,14
3,723,3,1,10,3,7,25,10,14
4,412,1,1,11,12,-1,36,10,14
2,885,0,1,10,3,7,29,0,14
2,105,1,0,3,20,-17,15,10,14
3,360,2,1,27,3,24,21,10,14
2,452,2,1,7,3,4,50,6,14
2,600,2,0,10,3,7,29,10,14
3,3,2,0,27,16,11,45,6,14
4,746,2,1,16,27,-11,38,15,14
4,396,1,0,30,16,14,42,10,14
1,828,3,1,0,0,0,44,3,14
2,585,1,0,0,4,-4,13,10,14
2,331,2,1,11,3,8,39,6,14
4,613,1,1,21,6,15,48,10,14
4,142,1,0,9,28,-19,47,10,14
1,410,0,1,0,1,-1,11,0,14
2,119,0,1,10,4,6,16,0,14
2,97,2,0,4,10,-6,5,21,14
4,237,1,1,24,10,14,10,10,14
4,136,3,1,24,17,7,35,10,14
4,659,1,1,43,3,40,9,9,14
4,621,2,1,36,18,18,28,6,14
4,278,0,1,36,18,18,10,0,14
3,805,1,0,7,17,-10,28,10,14
1,701,0,0,0,0,0,38,0,14
2,832,1,0,7,3,4,21,10,14
2,224,2,1,10,14,-4,32,6,14
3,788,0,1,20,14,6,40,0,14
2,581,0,1,10,0,10,15,0,14
1,714,2,1,0,0,0,36,12,14
1,168,1,1,6,0,6,35,10,14
4,852,0,0,27,14,13,26,0,14
4,119,3,0,34,27,7,21,4,14
1,134,0,0,3,3,0,32,0,14
2,213,3,0,3,6,-3,45,2,14
1,785,1,0,0,0,0,18,10,14
1,390,2,0,0,0,0,11,4,14
2,62,1,0,22,7,15,20,20,14
3,403,3,0,30,7,23,42,2,14
3,305,1,1,7,30,-23,53,10,14
4,706,0,0,30,10,20,50,0,14
4,512,0,1,10,30,-20,15,0,14
1,722,0,1,6,0,6,25,0,14
2,455,2,0,10,16,-6,25,3,14
3,1,1,1,27,16,11,13,10,14
4,270,1,0,30,30,0,43,10,14
2,285,2,0,5,13,-8,29,8,14
2,635,3,0,15,7,8,31,10,14
1,81,3,0,1,3,-2,42,7,14
2,540,2,0,7,10,-3,15,2,14
3,665,2,1,10,10,0,54,15,14
4,386,3,1,25,11,14,42,21,14
1,280,1,1,7,3,4,37,10,14
4,437,3,1,25,11,14,49,12,14
4,51,1,1,29,11,18,25,10,14
4,469,0,0,16,27,-11,35,0,14
1,620,1,1,0,3,-3,35,10,14
2,688,1,0,10,3,7,18,10,14
3,45,2,1,21,11,10,41,3,14
1,4,0,1,14,0,14,1,0,14
4,840,0,0,14,43,-29,40,0,14
2,17,3,0,10,12,-2,25,3,14
2,34,2,0,7,6,1,52,10,14
1,432,2,0,0,0,0,32,5,14
2,433,0,1,6,7,-1,39,0,14
4,23,2,1,17,13,4,43,10,14
3,580,3,0,8,6,2,45,20,14
4,227,2,1,12,20,-8,43,2,14
1,782,2,0,0,0,0,28,10,14
2,1,2,1,4,9,-5,15,10,14
3,424,1,1,11,17,-6,28,20,14
1,212,3,1,0,16,-16,37,8,14
3,760,2,1,16,16,0,31,4,14
3,693,2,1,16,16,0,38,4,14
1,486,0,0,8,0,8,22,0,14
2,79,1,0,19,17,2,55,10,14
1,842,1,1,0,0,0,41,15,14
3,710,0,0,3,4,-1,39,0,14
2,779,0,0,10,3,7,52,0,14
2,304,0,0,6,7,-1,52,0,14
1,812,1,1,0,0,0,54,10,2
1,788,2,1,0,0,0,54,10,2
1,752,1,0,0,0,0,12,10,2
1,743,2,0,0,0,0,12,10,2
1,689,2,0,0,0,0,31,4,2
1,553,1,0,0,0,0,54,10,2
1,385,2,1,0,0,0,32,8,2
1,284,1,1,0,0,0,34,10,2
1,154,1,0,0,0,0,26,10,2
1,138,2,0,0,0,0,26,10,2
2,749,2,1,3,7,-4,34,6,2
2,496,1,0,7,3,4,50,10,2
2,282,2,0,7,3,4,55,12,2
2,234,1,1,3,7,-4,21,10,2
2,216,2,1,3,7,-4,21,10,2
2,166,1,0,7,3,4,55,10,2
2,16,1,0,14,3,11,54,10,2
3,740,1,1,3,14,-11,9,9,2
3,663,2,1,3,14,-11,5,5,2
3,534,1,1,3,17,-14,54,10,2
3,115,1,1,6,17,-11,30,10,2
4,679,3,0,24,6,18,6,6,2
4,100,1,1,6,24,-18,32,10,2
4,62,1,1,6,24,-18,44,10,2
4,51,1,1,6,24,-18,55,10,2
4,48,2,1,6,24,-18,55,10,2
4,25,3,1,6,24,-18,55,10,2
4,11,1,1,6,24,-18,49,10,2
4,7,2,1,6,24,-18,49,10,2
1,716,1,0,0,7,-7,51,15,2
1,628,1,1,7,0,7,50,20,2
1,608,2,1,7,0,7,40,20,2
1,430,2,1,7,0,7,26,8,2
1,244,2,1,7,3,4,44,4,2
1,71,1,1,7,3,4,24,10,2
1,49,2,1,7,3,4,24,10,2
1,10,1,1,7,6,1,27,10,2
2,900,2,1,7,6,1,27,10,2
2,823,1,1,7,6,1,47,10,2
2,803,2,1,7,6,1,47,10,2
2,738,1,1,7,13,-6,30,10,2
2,483,2,1,7,16,-9,34,9,2
2,399,2,0,16,7,9,46,7,2
2,268,1,0,16,7,9,43,10,2
2,256,2,0,16,7,9,43,10,2
2,153,1,0,16,7,9,43,10,2
2,131,2,0,16,7,9,43,10,2
2,99,1,0,16,7,9,30,10,2
2,62,2,0,16,10,6,44,1,2
2,44,1,1,10,16,-6,32,10,2
2,28,1,1,10,16,-6,25,10,2
3,573,1,1,12,23,-11,40,10,2
3,470,1,1,12,23,-11,45,10,2
3,441,2,1,12,23,-11,45,10,2
3,413,1,1,12,23,-11,9,10,2
3,402,2,1,12,23,-11,9,10,2
3,318,1,1,12,23,-11,7,7,2
3,303,2,1,12,23,-11,7,7,2
3,101,2,0,26,12,14,55,8,2
4,611,1,0,33,19,14,44,15,2
4,520,1,1,19,33,-14,33,10,2
4,465,1,1,19,33,-14,43,10,2
4,376,1,1,19,33,-14,53,10,2
4,249,1,0,33,26,7,35,10,2
4,230,2,0,33,26,7,35,10,2
4,172,1,1,26,33,-7,48,10,2
4,157,2,1,26,33,-7,48,10,2
4,139,1,0,33,26,7,29,10,2
4,61,2,1,26,33,-7,43,15,2
4,49,1,1,26,33,-7,17,10,2
1,866,2,1,0,0,0,50,8,2
1,714,1,1,0,0,0,50,10,2
1,446,2,1,7,0,7,49,4,2
1,252,2,1,7,0,7,28,13,2
1,139,1,1,7,0,7,13,10,2
1,115,2,1,7,0,7,13,10,2
1,34,2,1,7,0,7,46,16,2
2,176,1,1,14,7,7,47,10,2
2,157,2,1,14,7,7,47,10,2
2,64,2,0,7,14,-7,48,15,2
3,731,1,0,9,14,-5,27,10,2
4,850,1,0,16,21,-5,37,10,2
4,824,2,0,16,21,-5,37,10,2
4,712,1,1,22,16,6,49,10,2
4,641,1,1,22,16,6,18,10,2
4,43,1,1,29,19,10,2,2,2
1,115,2,0,3,7,-4,43,8,2
2,745,2,1,7,10,-3,45,6,2
2,533,2,1,7,11,-4,33,12,2
2,318,2,0,11,7,4,52,19,2
2,281,1,1,7,11,-4,19,10,2
2,100,2,1,14,11,3,30,1,2
2,64,2,0,11,14,-3,45,2,2
2,40,1,1,14,11,3,12,10,2
3,870,2,0,11,14,-3,40,7,2
3,160,1,1,14,14,0,46,10,2
3,147,2,1,14,14,0,46,10,2
3,57,1,0,14,21,-7,43,10,2
4,813,1,1,21,14,7,22,10,2
4,590,1,1,21,17,4,35,10,2
4,581,2,1,21,17,4,35,10,2
4,217,2,0,17,21,-4,30,7,2
4,127,2,1,24,17,7,27,4,2
4,116,1,1,24,17,7,15,10,2
4,12,1,0,31,24,7,53,10,2
1,773,2,1,0,0,0,55,5,2
2,776,1,1,7,3,4,35,10,2
2,454,2,0,10,7,3,47,8,2
2,293,2,1,7,10,-3,44,2,2
2,240,1,1,7,10,-3,18,10,2
2,137,1,1,7,10,-3,25,10,2
2,73,1,0,17,14,3,51,10,2
2,40,2,1,14,18,-4,39,1,2
3,508,2,0,18,21,-3,28,22,2
3,395,1,0,18,21,-3,40,10,2
3,383,2,0,18,21,-3,40,10,2
3,266,1,0,18,24,-6,46,10,2
3,245,2,0,18,24,-6,46,10,2
3,192,1,1,24,18,6,18,10,2
4,587,1,1,31,25,6,48,10,2
4,561,2,1,31,25,6,48,10,2
4,316,1,0,25,38,-13,42,10,2
4,305,2,0,25,38,-13,42,10,2
4,87,1,0,25,48,-23,39,10,2
1,860,2,1,0,0,0,37,7,2
1,812,1,0,0,0,0,42,10,2
1,792,2,0,0,0,0,42,10,2
1,752,1,1,0,0,0,48,10,2
1,736,2,1,0,0,0,48,10,2
1,387,2,0,0,0,0,31,4,2
1,224,2,1,3,0,3,50,10,2
1,187,1,1,3,0,3,14,10,2
2,792,1,0,7,3,4,30,10,2
2,637,2,0,7,10,-3,38,8,2
2,474,1,0,7,10,-3,28,10,2
2,406,1,0,7,10,-3,38,10,2
2,331,1,1,10,7,3,45,10,2
2,252,2,0,7,10,-3,38,0,2
3,852,2,0,17,17,0,43,8,2
3,811,1,1,17,17,0,21,10,2
3,707,2,0,17,17,0,40,8,2
3,557,2,1,17,17,0,46,8,2
